AnoMes,VALOR,QUANTIDADE
202308,84478.48,36
202404,2596.87,7
202409,1634565.45,30936
202306,46724.52,937
202212,395.0,3
202304,1096778.58,27080
202403,23772.72,15
202509,293734.26,949
202308,13850.03,970
202305,612.0,12
202509,24.0,3
202603,703514.76,548
202212,18304941.75,374255
202505,41140.28,76
202505,32054762.28,188820
202507,153989.43,616
202211,45222.86,214
202311,19879.59,4
202310,311.59,5
202603,83155638.96,271189
202402,1896692.05,47417
202509,18967.5,64
202410,15.0,1
202502,8355664.93,21394
202108,97580.42,501
202302,203922.42,2204
202510,728.0,5
202402,12366.09,32
202511,400013844.26,68681
202402,156.0,3
202409,87219.69,269
202502,1873356.53,5806
202504,3675.0,4
202602,184.0,10
202305,30205049.51,77875
202410,1352.8,33
202310,279793.65,812
202302,10825.54,196
202509,12976.5,774
202511,159512.59,883
202409,1518.61,28
202509,13251.59,302
202111,5395602.88,28011
202511,54.0,1
202112,883.98,22
202207,48973264.21,367741
202306,198930.93,652
202405,73435.74,1408
202502,339329.95,252
202511,415365813.19,1429435
202411,6855.24,291
202512,3081.96,105
202504,15627026.59,14161
202304,3600.0,7
202306,99356.35,658
202105,331890.38,206
202406,4666001.75,154522
202308,22788.09,42
202407,1.8,1
202512,460.0,4
202205,2250.0,3
202407,243381114.7,403748
202312,226797928.13,395416
202504,244176.06,14387
202311,271827.33,12076
202510,173442901.09,340070
202507,1896326.2,6623
202011,1148712.98,2153
202506,75970.65,386
202506,18.33,4
202207,648661.23,1188
202502,129007.75,4125
202203,1124.05,2
202510,1044102811.01,4438260
202207,39077.08,442
202501,2474.1,38
202603,2319402.71,402
202409,6595960.92,20524
202311,4980.58,247
202511,74050.42,4854
202502,136.0,3
202401,20951104.5,73374
202201,137860.87,114
202308,385.5,7
202506,26783.47,183
202408,216902287.98,980688
202306,12404546.25,9480
202508,10366980.36,24387
202112,4872225.79,9315
202109,300.0,2
202104,1226.37,4
202309,1086260.45,3183
202308,823136.99,13515
202203,23653817.15,64816
202206,15184695.44,83073
202603,888158.02,5997
202206,2411860.97,1857
202603,12860.61,393
202312,5029113.36,18456
202102,415844827.55,523643
202302,21625.89,10
202411,506935.95,1118
202506,4300012.08,52430
202601,61519243.25,726690
202404,1929.0,8
202503,157797.37,330
202206,20067.3,201
202408,4268971344.68,7859275
202311,118129.3,39
202502,6601993.57,4894
202503,3132687.87,1014
202502,4567.48,11
202105,654881.77,462
202212,120821.77,1982
202602,2615497.71,1494
202403,146.5,18
202407,340597.99,7690
202303,30.0,1
202210,91296.16,864
202104,9151.61,35
202601,1395.1,8
202311,74.33,1
202512,2460.0,41
202603,3423005.87,1701
202406,3567.3,89
202602,560512.9,14838
202602,411550.08,751
202409,48313.61,5
202504,5759120.25,258349
202211,1594150.71,11840
202509,792796.54,2038
202308,83029324.18,234809
202407,12374495.32,11557
202602,555821.65,315
202202,2435.0,8
202509,81353.52,69
202208,6920.11,350
202312,655093.83,2951
202210,6196.0,59
202402,34643.84,775
202303,15077980.34,50574
202204,113855438.37,83142
202501,2263782.36,1190
202212,3282.5,64
202401,344086118.3,1649055
202403,10241.3,78
202202,39569.72,273
202202,1422828.98,11393
202412,725642002.61,5327114
202405,613451.68,866
202301,13272.09,19
202208,976.57,11
202312,225823.71,1537
202504,11583.28,119
202112,6457306.05,9570
202405,1641553.97,60696
202306,9005542.55,4700
202212,854.85,5
202509,24971.99,34
202307,2731932.68,10881
202108,1291.75,13
202508,192977.23,139
202305,589.29,16
202402,1695110.82,61397
202303,1684583.47,57254
202512,1088.0,13
202305,69803.07,1918
202108,200.0,1
202107,1619.47,84
202510,2434343.43,93155
202512,358577048.4,2813
202503,15851.94,83
202303,164809.16,1970
202308,434696.1,20251
202203,19548.77,279
202304,1309.04,66
202406,24929.88,460
202304,361.92,3
202201,366484.6,4244
202601,269.4,6
202501,37532837.32,129505
202111,58.5,1
202303,65879645.86,453001
202511,841.25,5
202311,115707.62,465
202406,9977.93,54
202502,15659.32,598
202405,201.0,24
202403,750309.74,11254
202108,208.0,8
202305,260.0,2
202511,13707.41,197
202603,182.0,2
202508,1555133.01,35280
202401,9164.54,336
202304,1560.1,43
202511,456843.07,276
202202,1265010.94,8972
202405,9042.5,18
202602,12491.02,52
202409,6333787.28,6782
202505,25495.98,64
202210,72407005.49,100338
202410,18657.44,154
202104,1431995.77,4056
202410,939828.0,12209
202410,20687882.35,148826
202212,42647.44,57
202404,1027.69,84
202011,188601.09,343
202601,107965.49,11
202301,386757.05,14551
202210,18119.86,200
202512,227237.92,1408
202208,57780.8,19
202403,35535912.16,52380
202311,116453.25,829
202507,86429.83,54
202509,690.0,4
202601,3856.81,86
202510,675363.76,1371
202103,8889184.35,37321
202303,32035.99,200
202210,495.7,17
202511,76090113.55,15380
202404,6471847.64,7841
202109,19905.95,134
202509,241745.33,444
202209,55772.33,391
202412,94851.79,30
202312,11687645.72,16055
202207,1100408274.37,1711058
202510,65559.25,380
202305,913264.01,3428
202210,14874283.09,27543
202312,50.0,1
202101,1310315.07,954
202507,184063377.1,5393328
202307,281111.19,310
202212,753544.6,8515
202408,52700.22,1726
202308,249353.69,1997
202112,1889.01,9
202602,114684.9,204
202404,68422.25,778
202510,15608427.18,37456
202404,852.0,6
202109,25274.98,77
202306,306704.01,1189
202504,1099799.29,23883
202205,3232.0,3
202301,47013.54,627
202305,2152712.65,3571
202209,147424.19,664
202506,398268.26,954
202208,566886.92,14284
202603,40.0,1
202510,20206736.29,63573
202102,4680035.7,8973
202110,1618284.56,8890
202108,307.34,8
202301,12827762.25,31556
202205,663012.63,3466
202504,89.0,1
202210,1618097.05,15890
202110,451953.18,1080
202111,82520.19,798
202507,3434.0,6
202408,7157530.33,43771
202305,1064257.77,18217
202503,12724.79,5
202411,18582.26,28
202202,5.5,1
202511,1718955.61,423
202405,33405.23,172
202507,578237.97,14830
202509,1508.66,13
202308,152627.44,3875
202304,335125.38,76
202509,97514794.07,560169
202407,53399706.65,88280
202210,343419524.56,3351875
202304,43235962.83,173179
202512,90559066.54,456022
202306,9012198.89,36929
202504,137141.78,27
202410,189825.6,160
202208,288324.88,4132
202401,957932.04,27690
202410,457105.28,3561
202302,869625.82,13567
202406,29523290.16,11845
202201,13163048.41,2256
202409,217967634.75,5238908
202108,25160645.24,67975
202209,28922349.47,62712
202109,28800710.93,111666
202305,20926.66,1208
202507,721746.33,58537
202304,164165.11,333
202205,39910844.78,213201
202506,10910428.78,48980
202507,620372.82,276
202209,8609.15,20
202202,1335.06,3
202507,6430.44,104
202303,1648686959.82,7617873
202208,89070.11,1197
202204,166753.7,1336
202510,7035487.48,127889
202403,26892.0,220
202112,1545.73,5
202204,19882.07,213
202301,1825994.76,8625
202309,112693.21,746
202310,1084725.78,10885
202305,9664.94,53
202512,0.06,6
202311,8322019.05,93914
202203,577948.97,880
202407,220468232.97,685439
202306,5069.58,244
202303,160498.96,5467
202507,9925477.37,30028
202401,17.96,2
202305,81.0,8
202506,24738345.6,274462
202512,143931417.5,642701
202301,372.0,4
202412,1923318.33,3046
202309,262286.55,389
202510,31754.02,1080
202602,73585.46,26
202309,485071.53,8488
202406,16666523.36,35272
202501,50388.74,171
202506,1213658.44,39409
202508,39523330.79,151881
202407,17872793.61,12836
202512,10.0,1
202211,27010.94,219
202509,320.5,22
202206,223538.26,1895
202503,474546.01,304
202408,1707.0,7
202011,12731.04,49
202302,39480132.45,216902
202402,1035667.17,51386
202204,3174139084.57,2524732
202411,1910741.41,9424
202401,3668.72,55
202211,812.32,15
202305,133604.25,3067
202603,311954.61,2665
202403,5032329.58,48030
202403,244465357.74,1166839
202109,20786.62,579
202307,114598.1,17
202506,1631109.76,5343
202507,86730178.3,2496718
202201,31369.18,111
202110,3205539.72,8771
202512,3100.0,5
202603,252284.94,492
202304,431297.19,3093
202204,899.28,23
202602,190683.67,630
202409,237114.04,899
202302,55923196.31,42467
202208,386721.26,6082
202212,235333.45,12
202212,129739.59,625
202012,16327.88,178
202603,171313185.03,3422640
202301,2705.27,10
202206,63.13,1
202403,126489.44,187
202509,125527.1,71
202210,52.97,3
202108,550.0,2
202210,46778.49,757
202506,36142.86,159
202201,150.84,1
202212,2681033.09,19512
202203,3007.56,48
202204,36450042.26,54989
202205,470383636.42,2264374
202209,16460.5,40
202212,16442.93,229
202410,120997.61,2620
202405,708005.58,22092
202503,17657.22,48
202504,16393.62,238
202106,17676196.66,21523
202111,101188.95,144
202212,3483341.01,45036
202407,7605794.41,46939
202409,132011.19,506
202509,54269671.16,94130
202405,55075653.42,27052
202510,1.35,1
202603,30311915.21,52162
202211,48243615.41,14045
202411,109970996.88,530624
202307,16646.63,116
202310,698657.8,828
202511,23.27,7
202106,10.0,1
202511,73.0,1
202512,62868547.57,132533
202409,313.0,3
202302,189411.16,3715
202303,114217.53,748
202510,4876643.36,5319
202303,11363730.98,36375
202406,5342710.72,12684
202106,63537905.3,807393
202505,46771.1,238
202411,1706015.2,16661
202309,173674.67,4091
202501,183457.43,872
202412,16353758.6,327394
202309,6140837.92,12513
202310,865086.4,25720
202301,136625.23,2526
202508,650.39,12
202303,396580.71,1112
202506,1077544.43,25126
202109,12251204.56,13601
202311,15209920.27,23035
202311,842152.76,3075
202110,11734.06,140
202202,24620701.98,68638
202308,3972.0,18
202406,14041.93,220
202306,9919.39,537
202206,100322.04,2198
202410,2870239185.86,18304800
202309,1259165.55,2105
202308,424.24,9
202204,66770.91,892
202511,38273667.54,767017
202310,3276379.16,16034
202102,3609216.81,7142
202502,385.29,11
202101,56791.19,65
202501,409026.14,3178
202309,251039199.24,481318
202511,7451.52,39
202209,94582.25,2366
202310,45115.38,340
202502,79612786.67,203917
202207,1184779.33,6416
202509,293041.67,5363
202505,47989613.23,206794
202202,527698.29,5383
202411,31039.43,508
202503,58950.62,312
202204,12969665.95,13899
202109,5.25,1
202511,250.0,1
202205,4265737.62,21155
202509,197641.85,250
202211,257344.3,1721
202509,67450.29,1072
202410,1915709.12,23508
202510,54307977.19,105620
202403,57730.97,7
202311,10501.23,8
202305,7197653.04,1957
202202,827012.0,3616
202506,164146.43,986
202310,670501.03,22967
202210,42.0,1
202206,473141.99,12439
202312,7315685.21,55818
202203,80.0,1
202110,27.5,3
202410,9582.75,216
202501,400857494.46,4051247
202112,577169.21,2220
202209,1109635.66,1179
202507,1693440.31,28299
202206,24558.0,50
202507,145815.22,563
202510,203770.54,11687
202210,45.0,1
202510,42316.41,215
202511,636.99,32
202504,2600489.98,13331
202402,52987.41,442
202510,144943.15,262
202401,1686.05,65
202406,3253.8,59
202511,3830.5,46
202506,358911452.86,1123122
202401,3115708314.42,82694
202507,14549239.95,26830
202406,433966.22,1124
202508,169703.51,147
202308,310612657.33,2951552
202205,4829288.49,52396
202211,54800916.42,460100
202304,45885.81,2281
202501,1818370.26,12819
202305,202465.41,751
202307,165470.69,48
202209,376.0,2
202109,170137.9,822
202508,148261.62,645
202510,34257.22,863
202512,1968511.44,10134
202501,290.7,18
202104,1033919346.63,4127232
202202,62751.92,53
202305,30132153.76,201900
202101,4129946.25,10989
202310,11722.98,51
202309,220554.22,1187
202407,15694404.47,52643
202207,160.0,1
202302,5233381.48,4096
202512,805954100.6,3826806
202112,880010.07,6615
202508,65814424.39,132027
202112,18625.6,29
202406,5561.4,53
202306,11616.65,7
202309,149612.05,6
202109,9380.21,7
202510,5978.83,16
202510,619580.61,4167
202508,35246703.39,511393
202307,11940.87,470
202310,2328185.14,15512
202412,7657.0,39
202402,8440739.32,71205
202602,18.0,1
202507,94981458.57,49220
202507,583313.04,15213
202507,70.0,4
202107,56471.21,55
202502,60528.58,236
202109,43942.48,169
202302,9788.7,61
202507,623.36,30
202205,18262.9,47
202409,748839.82,1259
202111,373047.11,2054
202505,59169734.6,1246
202409,36426.77,659
202205,68698.71,1348
202304,8809975.37,61329
202406,1266524003.37,430526
202602,7782.13,8
202308,3311.0,35
202509,37862.73,1393
202601,85.15,5
202505,5829325.94,28371
202408,35907863.47,33690
202409,13661905.84,35666
202508,268729.59,5190
202603,13175633.84,112675
202509,244669573.0,1373539
202203,4039169.34,72224
202510,64648250.0,1314492
202311,2583694.96,11046
202209,80338150.84,120594
202507,183036.34,7506
202303,2545.98,38
202511,22.56,2
202211,87177.89,2364
202305,426.0,2
202507,241350.54,2899
202410,34154.48,33
202112,15058758.51,156547
202505,1182955.95,29742
202110,16292595.97,13208
202509,69.5,6
202209,19910.6,10
202504,476030.43,4517
202506,223835923.96,797811
202412,35635493.81,8220
202510,223819.54,1067
202409,10297.88,352
202511,541347.94,8169
202501,5817771.76,2374
202411,26094893.37,205323
202211,14701439.09,237050
202301,549765.92,8263
202312,26508.99,55
202301,215803.24,7854
202503,2659991.66,13906
202506,1508021.2,18556
202109,297169.52,1154
202406,710685.9,886
202310,8.5,1
202512,1229464.9,2352
202503,188762.26,5139
202301,186619.56,1328
202308,45061.8,309
202105,7791030.68,45467
202505,53151490.35,45496
202101,12727978.87,48486
202106,1244834.23,2882
202408,49351478.93,1853461
202410,85327.77,632
202411,1000.0,1
202412,101901.75,165
202511,4681052.27,3486
202508,2653153.93,4263
202601,24646691.63,36137
202501,540733.44,1251
202504,1325.96,1
202108,8188.51,97
202307,33.31,2
202602,2133305.44,3032
202412,7006302.91,7046
202106,2450.4,3
202509,205.5,10
202512,216.58,8
202602,285604.63,377
202110,848013.31,17988
202310,81641538.54,412511
202603,3047838051.31,2615381
202505,412509.61,16615
202502,211183.18,664
202410,187.97,2
202412,711.4,14
202509,724815.29,2112
202504,220112453.06,5928055
202212,9941283.8,80000
202406,1574.08,5
202206,7945.86,27
202309,52795825.6,264037
202404,4354.75,27
202505,226719442.17,155390
202307,10556.04,510
202409,393211.34,16844
202403,1047752.22,2505
202103,10411929.96,25779
202510,2403.3,12
202112,26542.93,101
202603,226.66,7
202204,234.0,2
202204,7970094.95,2047
202601,265037.07,1278
202404,96394075.22,165608
202509,4413756.7,3820
202011,209558.7,263
202412,175767.67,174
202401,93689.58,935
202209,405.0,6
202305,71088.26,413
202506,87005.67,2862
202310,1824041.86,47421
202402,2077165.97,11924
202407,366226019.42,1485911
202111,40037.37,112
202205,1913833.18,25356
202412,2810670.84,33184
202106,19181.84,66
202602,4521814.23,22889
202410,10348.82,5
202508,2338370.48,19643
202412,11261.33,48
202407,833703.55,28051
202111,2970165.54,851
202208,19714.11,119
202106,88571374.26,33822
202501,2093558.95,6861
202405,2265926.37,2711
202302,1161659.05,819
202011,61361.16,95
202411,464498.67,12671
202602,2967414512.7,3778334
202504,1152419.52,8433
202509,24510.68,447
202507,322.96,8
202207,115.08,1
202205,9266.93,63
202502,24.0,2
202205,217331.4,211
202504,2765013.68,8484
202409,6132848.14,321
202408,36852.52,14
202206,120783.98,389
202508,1149827.49,32423
202209,10197.2,18
202212,150.0,1
202512,122044.9,3572
202310,3820844.49,442
202509,4625466.99,19107
202405,6403.03,114
202308,12120.65,4
202207,35020283.8,49204
202410,167464.88,1028
202106,11814.82,25
202503,8788398.44,64601
202208,103725.58,535
202202,94936.42,526
202504,100.0,1
202103,254.9,2
202203,10795549.61,35489
202208,3232.0,3
202511,50.0,2
202311,69326420.05,436964
202106,6600.61,7
202512,22803.5,464
202504,15985.5,47
202411,4949.45,108
202309,25493.3,106
202504,129843.78,7959
202206,8645.75,40
202310,1229.7,6
202211,12368.51,168
202505,1738044.04,96358
202301,8434.53,158
202109,3308032.42,8426
202412,17308467.63,390803
202311,4029.8,10
202112,32.0,1
202408,565462.53,1159
202507,2435.79,2
202403,88024.12,1110
202406,85710.1,1411
202503,23061226.68,28282
202107,274.78,1
202106,8318.17,154
202506,968318.03,1828
202201,2979703.35,6954
202409,8686056.53,70062
202201,55770.43,1297
202504,55733666.8,297749
202502,744244497.09,3263843
202106,5412769.02,6009
202208,12662.13,180
202305,2165.0,6
202510,19353137.78,113611
202411,59179468.91,1411851
202407,205170956.42,1232500
202507,132.0,2
202205,27464921.11,136120
202202,74451.03,2612
202205,1325477.51,42544
202206,105.28,7
202307,2786428.18,88148
202310,2808.99,11
202202,2820850683.18,2819997
202311,503818232.26,1267462
202602,10658782.5,77228
202504,4246.62,2
202106,208611.15,113
202502,11664.37,210
202301,33416021.36,110522
202511,11002337.33,18143
202409,4699538.41,9229
202409,220.02,8
202510,112534.49,3445
202209,5517304.15,26334
202508,4469543.69,33637
202308,569689.94,2285
202507,45178.81,251
202508,2751.38,9
202205,665335139.64,158718
202112,76.0,4
202603,101.0,4
202505,1073168.77,9244
202503,350754.73,388
202407,11583573.75,10355
202305,102002.4,878
202306,21057118.78,377238
202601,100.0,1
202512,796562243.18,3950177
202211,90087.89,219
202411,2841.78,62
202310,808563.88,1287
202201,26025.67,1305
202403,5565706.61,2036
202603,4283474.54,29155
202405,259557.98,783
202207,134.0,1
202512,477604.26,1099
202508,644.0,10
202603,260383.47,9319
202211,10809657.01,25528
202601,21251.92,360
202501,12939.96,5
202511,3333.98,82
202508,25035258.99,60519
202501,43.4,3
202208,86568.77,246
202309,822183.0,29019
202311,8290.46,33
202510,6141.3,20
202111,13795.72,85
202412,24346.34,21
202409,15.0,1
202506,3496.28,262
202210,2777446416.51,9207455
202411,1959.63,9
202303,438857.48,15439
202304,13372.56,776
202208,95247.44,4647
202406,3109.74,21
202511,3115.75,5
202501,1157312.41,27327
202107,26.74,5
202506,48162.55,75
202505,1222877.9,1030
202508,54.5,6
202304,24605737.73,67594
202201,2201875.25,4997
202409,637665.8,15059
202202,880.94,58
202512,67344292.1,244541
202209,102622.51,2
202512,1169401644.54,658789
202412,70552.08,3673
202303,102300.65,1683
202512,5727278.88,12238
202304,5253727.11,2783
202302,1345442.4,17459
202510,332167.25,4361
202410,3466.71,24
202409,43204222.34,1021105
202509,720443.3,4890
202512,298.5,16
202207,8548669.12,159741
202507,22.0,1
202510,23650684.76,40695
202601,20.0,1
202305,2712940.91,9591
202209,7274.1,30
202302,783246.83,1954
202211,31637.54,324
202505,5015.56,24
202603,3630.99,5
202502,7234.2,29
202108,195624.29,1205
202408,485.0,4
202511,3.0,2
